Step	State	Value
2897	7	0.0083
2898	3	0.0637
2899	6	0.0859
2900	4	0.0866
2901	7	0.3545
2902	7	0.0635
2903	0	0.0441
2904	6	0.0057
2905	8	0.3759
2906	0	0.0584
2907	2	0.0882
2908	3	0.0084
2909	4	0.0612
2910	3	0.0259
2911	1	0.0009
2912	8	0.1922
2913	0	0.0181
2914	3	0.1447
2915	7	0.1323
2916	3	0.0622
2917	7	0.0067
2918	9	0.1295
2919	4	0.0831
2920	7	0.0270
2921	5	0.1745
2922	6	0.1577
2923	4	0.0037
2924	8	0.2207
2925	4	0.0282
2926	1	0.0920
2927	2	0.2561
2928	4	0.0418
2929	0	0.1470
2930	1	0.1745
2931	4	0.0581
2932	2	0.0222
2933	5	0.0235
2934	9	0.2543
2935	7	0.1205
2936	1	0.0368
2937	5	0.1778
2938	0	0.2590
2939	8	0.3370
2940	8	0.0441
2941	2	0.2605
2942	9	0.0622
2943	8	0.0515
2944	7	0.2684
2945	1	0.2320
2946	7	0.1099
2947	3	0.0035
2948	8	0.1838
2949	2	0.1528
2950	7	0.0010
2951	4	0.2449
2952	3	0.5322
2953	7	0.0534
2954	9	0.0933
2955	3	0.1317
2956	9	0.0883
2957	6	0.2406
2958	0	0.0695
2959	3	0.1862
2960	4	0.0648
2961	7	0.0199
2962	1	0.0082
2963	2	0.5799
2964	9	0.0613
2965	7	0.1128
2966	4	0.0294
2967	5	0.1532
2968	2	0.0395
2969	1	0.0182
2970	9	0.0843
2971	8	0.2167
2972	1	0.0798
2973	7	0.0214
2974	0	0.0104
2975	0	0.0642
2976	5	0.1502
2977	6	0.1243
2978	8	0.2006
2979	7	0.1471
2980	3	0.0663
2981	4	0.1541
2982	7	0.0024
2983	5	0.4005
2984	3	0.1416
2985	1	0.0323
2986	3	0.0041
2987	1	0.0638
2988	5	0.2967
2989	6	0.1003
2990	0	0.1189
2991	0	0.0967
2992	4	0.1398
2993	3	0.0385
2994	6	0.0029
2995	0	0.2678
2996	5	0.0749
2997	7	0.0281
2998	5	0.0325
2999	2	0.2268
3000	0	0.0467
3001	1	0.0433
3002	4	0.0396
3003	8	0.5635
3004	2	0.0652
3005	6	0.0383
3006	1	0.1305
3007	9	0.1013
3008	4	0.0298
3009	9	0.0091
3010	2	0.0035
3011	0	0.1592
3012	5	0.1314
3013	0	0.0111
3014	0	0.0305
3015	9	0.0032
3016	6	0.0183
3017	3	0.0042
3018	4	0.0221
3019	0	0.1445
3020	6	0.1097
3021	0	0.1845
3022	3	0.0008
3023	4	0.2002
3024	2	0.0554
3025	9	0.0801
3026	4	0.3367
3027	3	0.0013
3028	6	0.0477
3029	1	0.1199
3030	6	0.0123
3031	7	0.0314
3032	2	0.0113
3033	3	0.1486
3034	3	0.0428
3035	5	0.3684
3036	0	0.0945
3037	8	0.0508
3038	6	0.0339
3039	2	0.2136
3040	7	0.0233
3041	4	0.0179
3042	1	0.1471
3043	1	0.2004
3044	1	0.0349
3045	5	0.1531
3046	4	0.0336
3047	0	0.1174
3048	3	0.0444
3049	4	0.1188
3050	7	0.4520
3051	6	0.1246
3052	5	0.0657
3053	1	0.0241
3054	7	0.0453
3055	0	0.0641
3056	5	0.0736
3057	6	0.1354
3058	2	0.1664
3059	6	0.0564
3060	0	0.0173
3061	2	0.0713
3062	4	0.0298
3063	1	0.1791
3064	6	0.1063
3065	5	0.0378
3066	6	0.0209
3067	0	0.0271
3068	6	0.0135
3069	4	0.0565
3070	4	0.0782
3071	8	0.0056
3072	0	0.0764
3073	7	0.0421
3074	3	0.0504
3075	7	0.0581
3076	5	0.3782
3077	9	0.4835
3078	2	0.0148
3079	8	0.1871
3080	7	0.0425
3081	1	0.0562
3082	5	0.0195
3083	6	0.0220
3084	3	0.0118
3085	6	0.1561
3086	6	0.0746
3087	8	0.1233
3088	0	0.1013
3089	0	0.0500
3090	0	0.1699
3091	8	0.0868
3092	7	0.1490
3093	5	0.0023
3094	9	0.0500
3095	8	0.1201
3096	7	0.0021
3097	1	0.0310
3098	1	0.1552
3099	4	0.0693
3100	8	0.0088
3101	2	0.0792
3102	6	0.0134
3103	2	0.1084
3104	7	0.0352
3105	0	0.1543
3106	1	0.2110
3107	3	0.2307
3108	6	0.2656
3109	9	0.0818
3110	3	0.1554
3111	2	0.0053
3112	8	0.0471
3113	3	0.0001
3114	1	0.1506
3115	4	0.0054
3116	8	0.1532
3117	5	0.0629
3118	9	0.1875
3119	1	0.1094
3120	1	0.0188
3121	4	0.0285
3122	0	0.1646
3123	1	0.1193
3124	7	0.0067
3125	2	0.0051
3126	8	0.0697
3127	1	0.1073
3128	8	0.0544
3129	6	0.0028
3130	1	0.0168
3131	0	0.0051
3132	9	0.1136
3133	5	0.1837
3134	5	0.1016
3135	4	0.1079
3136	8	0.2897
3137	9	0.1915
3138	7	0.0047
3139	5	0.0658
3140	1	0.1580
3141	5	0.3208
3142	2	0.1003
3143	6	0.0175
3144	0	0.0315
3145	1	0.0274
3146	4	0.0314
3147	2	0.0441
3148	9	0.1626
3149	1	0.0624
3150	4	0.1185
3151	1	0.0275
3152	6	0.0019
3153	0	0.0484
3154	0	0.1006
3155	8	0.0193
3156	4	0.0495
3157	1	0.1251
3158	0	0.1379
3159	8	0.0066
3160	0	0.0059
3161	3	0.0573
3162	3	0.0895
3163	7	0.0312
3164	3	0.3875
3165	7	0.1743
3166	6	0.1871
3167	0	0.0364
3168	8	0.0162
3169	6	0.2640
3170	7	0.0790
3171	1	0.0226
3172	9	0.0268
3173	9	0.2966
3174	9	0.1528
3175	0	0.4615
3176	8	0.0375
3177	4	0.0176
3178	8	0.0238
3179	4	0.0339
3180	1	0.0166
3181	1	0.1963
3182	9	0.0185
3183	1	0.1961
3184	3	0.1866
3185	7	0.0100
3186	3	0.2173
3187	2	0.0381
3188	1	0.0231
3189	2	0.0099
3190	9	0.0320
3191	0	0.1735
3192	5	0.0712
3193	9	0.0660
3194	7	0.0525
3195	7	0.2360
3196	5	0.2077
3197	7	0.0809
3198	0	0.2542
3199	4	0.0443
3200	7	0.0213
3201	4	0.0159
3202	0	0.1375
3203	4	0.0213
3204	9	0.1293
3205	2	0.2721
3206	9	0.0462
3207	7	0.0864
3208	8	0.1335
3209	0	0.0897
3210	1	0.1728
3211	4	0.1201
3212	6	0.0293
3213	2	0.1325
3214	1	0.1071
3215	0	0.2721
3216	8	0.0773
3217	0	0.2530
3218	2	0.0782
3219	1	0.0259
3220	2	0.0504
3221	1	0.0296
3222	7	0.2450
3223	8	0.1013
3224	6	0.2172
3225	2	0.1546
3226	7	0.1261
3227	4	0.0506
3228	9	0.1305
3229	1	0.0147
3230	3	0.0238
3231	0	0.0255
3232	7	0.0160
3233	1	0.0023
3234	6	0.0290
3235	2	0.2948
3236	6	0.0529
3237	2	0.0520
3238	3	0.0030
3239	0	0.3350
3240	9	0.0300
3241	7	0.0965
3242	9	0.0259
3243	0	0.2756
3244	9	0.0145
3245	0	0.0404
3246	3	0.0150
3247	5	0.0092
3248	2	0.1197
3249	1	0.3523
3250	9	0.0448
3251	9	0.0892
3252	7	0.0124
3253	9	0.0089
3254	1	0.0025
3255	0	0.0059
3256	2	0.1603
3257	6	0.0293
3258	0	0.1156
3259	1	0.3629
3260	8	0.0299
3261	3	0.0174
3262	3	0.1953
3263	2	0.1147
3264	5	0.0443
3265	6	0.0687
3266	7	0.0837
3267	0	0.0658
3268	6	0.0072
3269	5	0.1751
3270	0	0.0956
3271	8	0.0475
3272	4	0.0813
3273	6	0.0565
3274	2	0.1691
3275	4	0.0051
3276	0	0.1228
3277	2	0.0628
3278	5	0.0608
3279	1	0.0115
3280	8	0.1574
3281	6	0.0741
3282	3	0.1155
3283	9	0.0032
3284	7	0.0833
3285	8	0.1875
3286	1	0.1343
3287	2	0.0878
3288	2	0.1884
3289	0	0.0747
3290	6	0.0533
3291	5	0.1308
3292	1	0.1523
3293	1	0.1127
3294	2	0.0405
3295	7	0.0038
3296	1	0.0485
3297	5	0.0647
3298	0	0.0819
3299	5	0.1693
3300	1	0.0449
3301	6	0.0347
3302	0	0.2102
3303	8	0.0487
3304	7	0.2142
3305	9	0.0479
3306	2	0.0654
3307	1	0.0522
3308	2	0.0350
3309	0	0.0671
3310	6	0.1957
3311	5	0.1373
3312	2	0.0084
3313	2	0.0360
3314	6	0.1286
3315	1	0.1407
3316	0	0.1482
3317	0	0.0193
3318	6	0.2467
3319	5	0.0458
3320	7	0.0625
3321	7	0.0088
3322	9	0.1890
3323	4	0.0216
3324	1	0.0835
3325	6	0.1450
3326	4	0.0226
3327	5	0.1076
3328	2	0.1290
3329	9	0.2487
3330	4	0.0071
3331	6	0.0742
3332	8	0.1245
3333	6	0.0665
3334	6	0.0290
3335	8	0.0540
3336	7	0.0900
3337	4	0.1057
3338	4	0.4173
3339	8	0.0863
3340	5	0.0740
3341	3	0.3363
3342	7	0.1860
3343	6	0.9512
3344	5	0.0864
3345	9	0.0003
3346	6	0.0879
3347	5	0.0663
3348	2	0.0247
3349	9	0.2440
3350	4	0.1680
3351	3	0.0198
3352	3	0.1746
3353	8	0.1823
3354	8	0.1114
3355	4	0.0439
3356	1	0.1384
3357	3	0.2400
3358	5	0.2778
3359	9	0.0163
3360	5	0.1741
3361	1	0.0169
3362	4	0.1139
3363	6	0.1189
3364	8	0.0922
3365	6	0.0452
3366	4	0.2651
3367	5	0.1672
3368	7	0.0459
3369	6	0.0820
3370	0	0.0056
3371	9	0.0251
3372	7	0.0258
3373	1	0.0495
3374	1	0.0035
3375	5	0.1127
3376	8	0.1181
3377	8	0.0302
3378	3	0.0625
3379	9	0.0303
3380	0	0.0813
3381	6	0.0639
3382	4	0.0174
3383	2	0.0264
3384	5	0.2578
3385	7	0.0822
3386	9	0.1198
3387	7	0.1512
3388	9	0.2370
3389	1	0.0085
3390	9	0.1215
3391	7	0.1598
3392	3	0.0874
3393	0	0.1418
3394	0	0.0003
3395	0	0.0107
3396	5	0.1013
3397	5	0.0037
3398	7	0.1895
3399	2	0.0382
3400	7	0.0054
3401	8	0.1380
3402	7	0.1056
3403	5	0.1109
3404	5	0.1165
3405	7	0.0682
3406	3	0.0700
3407	2	0.1497
3408	0	0.0417
3409	5	0.0129
3410	3	0.0786
3411	2	0.2292
3412	1	0.1573
3413	9	0.3381
3414	6	0.0223
3415	2	0.0524
3416	2	0.0165
3417	1	0.5792
3418	7	0.1123
3419	6	0.0438
3420	3	0.0533
3421	8	0.1357
3422	9	0.0139
3423	5	0.4614
3424	4	0.0040
3425	1	0.1665
3426	5	0.0404
3427	7	0.1413
3428	1	0.1022
3429	7	0.1421
3430	8	0.5996
3431	1	0.0090
3432	1	0.0375
3433	0	0.2983
3434	9	0.1379
3435	2	0.0414
3436	1	0.0156
3437	0	0.0068
3438	2	0.0893
3439	0	0.1354
3440	6	0.0181
3441	5	0.0232
3442	4	0.0291
3443	9	0.0959
3444	8	0.1139
3445	3	0.1291
3446	6	0.0758
3447	8	0.1743
3448	8	0.2209
3449	7	0.1725
3450	6	0.0073
3451	1	0.1564
3452	2	0.0264
3453	8	0.0668
3454	8	0.2403
3455	2	0.0590
3456	0	0.1476
3457	6	0.0842
3458	0	0.0941
3459	1	0.2373
3460	2	0.0798
3461	6	0.3145
3462	0	0.0571
3463	7	0.2455
3464	3	0.0800
3465	7	0.3065
3466	6	0.2187
3467	7	0.1782
3468	1	0.0905
3469	3	0.2711
3470	4	0.0773
3471	3	0.0854
3472	3	0.0022
3473	1	0.0390
3474	6	0.0381
3475	2	0.2434
3476	8	0.1922
3477	8	0.2755
3478	2	0.1040
3479	8	0.0931
3480	1	0.0870
3481	5	0.1657
3482	4	0.0350
3483	6	0.0870
3484	8	0.2974
3485	5	0.0489
3486	4	0.2170
3487	9	0.1551
3488	9	0.0095
3489	1	0.0769
3490	4	0.0405
3491	4	0.0310
3492	1	0.0373
3493	1	0.0629
3494	9	0.0047
3495	0	0.0154
3496	6	0.0976
3497	9	0.0090
3498	9	0.0882
3499	6	0.1611
3500	5	0.0190
3501	1	0.0012
3502	0	0.0146
3503	7	0.3253
3504	2	0.2340
3505	4	0.1000
3506	2	0.2781
3507	8	0.0537
3508	2	0.0097
3509	8	0.0221
3510	1	0.2860
3511	3	0.1444
3512	5	0.0340
3513	8	0.0647
3514	8	0.0717
3515	2	0.0512
3516	6	0.0604
3517	4	0.1342
3518	5	0.0233
3519	6	0.1672
3520	1	0.0211
3521	4	0.0417
3522	1	0.0405
3523	7	0.0466
3524	4	0.0995
3525	5	0.0829
3526	5	0.2370
3527	3	0.0138
3528	1	0.0183
3529	6	0.0060
3530	6	0.2062
3531	4	0.0442
3532	3	0.2025
3533	0	0.2376
3534	0	0.1552
3535	7	0.0198
3536	9	0.0165
3537	5	0.0104
3538	4	0.0314
3539	4	0.2355
3540	8	0.0034
3541	4	0.0624
3542	9	0.1543
3543	5	0.0137
3544	9	0.0212
3545	1	0.0986
3546	0	0.1034
3547	9	0.0482
3548	5	0.0070
3549	2	0.0869
3550	8	0.6304
3551	7	0.1761
3552	1	0.0320
3553	9	0.1003
3554	5	0.0498
3555	5	0.0572
3556	4	0.5354
3557	8	0.0450
3558	7	0.0664
3559	4	0.1310
3560	6	0.1126
3561	3	0.1325
3562	3	0.0401
3563	1	0.1724
3564	3	0.0507
3565	3	0.0286
3566	3	0.0165
3567	0	0.0788
3568	4	0.5226
3569	1	0.3258
3570	3	0.1228
3571	3	0.1658
3572	6	0.0340
3573	1	0.0654
3574	7	0.1068
3575	2	0.0583
3576	3	0.0813
3577	1	0.1024
3578	8	0.0331
3579	4	0.0325
3580	6	0.1923
3581	5	0.0069
3582	0	0.0910
3583	6	0.0555
3584	5	0.1525
3585	3	0.3606
3586	4	0.1509
3587	7	0.0202
3588	0	0.2909
3589	6	0.1782
3590	5	0.1987
3591	2	0.2564
3592	4	0.0579
3593	5	0.0350
3594	7	0.0014
3595	5	0.0499
3596	8	0.0095
3597	4	0.2030
3598	6	0.0067
3599	2	0.0320
3600	8	0.1126
3601	2	0.0397
3602	4	0.0022
3603	5	0.0718
3604	9	0.0180
3605	3	0.0834
3606	0	0.0937
3607	4	0.0579
3608	0	0.0042
3609	7	0.1428
3610	0	0.0357
3611	1	0.2543
3612	3	0.0932
3613	7	0.0074
3614	6	0.0078
3615	3	0.0719
3616	7	0.0892
3617	8	0.0217
3618	6	0.0420
3619	7	0.0861
3620	5	0.0040
3621	1	0.0757
3622	6	0.0974
3623	9	0.1165
3624	6	0.1193
3625	4	0.1266
3626	9	0.0894
3627	6	0.0479
3628	1	0.0548
3629	4	0.1958
3630	4	0.1586
3631	3	0.0276
3632	3	0.0225
3633	4	0.4363
3634	5	0.0145
3635	5	0.0045
3636	1	0.1203
3637	5	0.1715
3638	3	0.0773
3639	5	0.3702
3640	2	0.2882
3641	6	0.0249
3642	5	0.0393
3643	5	0.1284
3644	7	0.0047
3645	5	0.0269
3646	8	0.2851
3647	4	0.0245
3648	1	0.2374
3649	2	0.1150
3650	0	0.1453
3651	7	0.0241
3652	4	0.0352
3653	0	0.1500
3654	8	0.0763
3655	7	0.0059
3656	4	0.0579
3657	2	0.0002
3658	7	0.2072
3659	7	0.0699
3660	9	0.0356
3661	7	0.1415
3662	2	0.0233
3663	9	0.0478
3664	1	0.0189
3665	0	0.0163
3666	9	0.1530
3667	3	0.0503
3668	0	0.0499
3669	1	0.2360
3670	9	0.2471
3671	9	0.0502
3672	3	0.0271
3673	3	0.0116
3674	1	0.0123
3675	6	0.0024
3676	4	0.0422
3677	7	0.1057
3678	5	0.1382
3679	0	0.1082
3680	9	0.0087
3681	8	0.1916
3682	8	0.0185
3683	2	0.2790
3684	5	0.0529
3685	8	0.0653
3686	3	0.1627
3687	8	0.1122
3688	0	0.0306
3689	7	0.0155
3690	3	0.0494
3691	1	0.1566
3692	7	0.2872
3693	4	0.0325
3694	6	0.0627
3695	9	0.0935
3696	5	0.1355
3697	4	0.0529
3698	9	0.1201
3699	3	0.0626
3700	1	0.0206
3701	9	0.0557
3702	9	0.1656
3703	0	0.0021
3704	0	0.2089
3705	1	0.0592
3706	2	0.0401
3707	2	0.4514
3708	2	0.1113
3709	2	0.3173
3710	1	0.0220
3711	5	0.1137
3712	9	0.0014
3713	0	0.1849
3714	7	0.0564
3715	3	0.1688
3716	6	0.0277
3717	2	0.0918
3718	0	0.0405
3719	6	0.0121
3720	2	0.1530
3721	5	0.0631
3722	1	0.1565
3723	4	0.0479
3724	4	0.1273
3725	3	0.0890
3726	9	0.2273
3727	2	0.1892
3728	9	0.0426
3729	6	0.0970
3730	7	0.4434
3731	4	0.0489
3732	2	0.1105
3733	9	0.0322
3734	9	0.0922
3735	3	0.0224
3736	3	0.2886
3737	6	0.0673
3738	7	0.0125
3739	8	0.0207
3740	8	0.0223
3741	7	0.1381
3742	0	0.0033
3743	5	0.0001
3744	3	0.0328
3745	6	0.0162
3746	2	0.0049
3747	5	0.0685
3748	7	0.0727
3749	7	0.1242
3750	1	0.0166
3751	9	0.0681
3752	0	0.0854
3753	9	0.1756
3754	6	0.1856
3755	0	0.0741
3756	0	0.1533
3757	2	0.0143
3758	8	0.1958
3759	1	0.0212
3760	1	0.1406
3761	3	0.0513
3762	7	0.2064
3763	8	0.0722
3764	3	0.1077
3765	2	0.0691
3766	8	0.0135
3767	9	0.2340
3768	6	0.3310
3769	7	0.0487
3770	8	0.1342
3771	9	0.1865
3772	5	0.0184
3773	9	0.0403
3774	0	0.0115
3775	5	0.0171
3776	8	0.1963
3777	5	0.1081
3778	7	0.0593
3779	1	0.0118
3780	0	0.0493
3781	6	0.2401
3782	5	0.0904
3783	8	0.0234
3784	5	0.0771
3785	5	0.0446
3786	2	0.0683
3787	1	0.1552
3788	6	0.0192
3789	1	0.1153
3790	2	0.1012
3791	8	0.0151
3792	4	0.0500
3793	7	0.0246
3794	8	0.3351
3795	3	0.2753
3796	3	0.2727
3797	8	0.1995
3798	5	0.1061
3799	0	0.0082
3800	1	0.1083
3801	4	0.0609
3802	1	0.1013
3803	2	0.1662
3804	8	0.0438
3805	4	0.0091
3806	9	0.0396
3807	2	0.0648
3808	7	0.0021
3809	6	0.0805
3810	9	0.0017
3811	4	0.0411
3812	9	0.0398
3813	1	0.0648
3814	9	0.0309
3815	5	0.0175
3816	9	0.4268
3817	6	0.0074
3818	6	0.1916
3819	8	0.0558
3820	2	0.0459
3821	5	0.0208
3822	6	0.1343
3823	6	0.0523
3824	7	0.0434
3825	9	0.1364
3826	3	0.0580
3827	0	0.0382
3828	7	0.0319
3829	7	0.1352
3830	5	0.0419
3831	8	0.0615
3832	3	0.0719
3833	5	0.2901
3834	3	0.0522
3835	3	0.0830
3836	7	0.2126
3837	7	0.0619
3838	6	0.0525
3839	8	0.0466
3840	7	0.1705
3841	1	0.0129
3842	2	0.0207
3843	4	0.0015
3844	4	0.0256
3845	7	0.4797
3846	5	0.1058
3847	4	0.2214
3848	1	0.3685
3849	8	0.0734
3850	3	0.0224
3851	0	0.0160
3852	0	0.1748
3853	6	0.1185
3854	2	0.0634
3855	0	0.4066
3856	2	0.0189
3857	1	0.0769
3858	3	0.0778
3859	5	0.1693
3860	7	0.0360
3861	8	0.0395
3862	9	0.0293
3863	2	0.0113
3864	2	0.0045
3865	6	0.0934
3866	2	0.1216
3867	7	0.0389
3868	5	0.0441
3869	0	0.1403
3870	8	0.0074
3871	7	0.0107
3872	2	0.1818
3873	6	0.0919
3874	3	0.0202
3875	4	0.0143
3876	4	0.0244
3877	4	0.0566
3878	4	0.1113
3879	5	0.1188
3880	7	0.0174
3881	2	0.3104
3882	8	0.0046
3883	2	0.0483
3884	3	0.0337
3885	1	0.0247
3886	3	0.2010
3887	3	0.0915
3888	6	0.3053
3889	1	0.0073
3890	1	0.0935
3891	2	0.0958
3892	8	0.1082
3893	0	0.0337
3894	3	0.0867
3895	9	0.0037
3896	7	0.0318
3897	9	0.0905
3898	3	0.0309
3899	9	0.1256
3900	5	0.0109
3901	9	0.2345
3902	9	0.0286
3903	4	0.1101
3904	1	0.1187
3905	7	0.0405
3906	2	0.2755
3907	9	0.0121
3908	5	0.4181
3909	3	0.2512
3910	5	0.0469
3911	9	0.0352
3912	6	0.2886
3913	8	0.3140
3914	2	0.1972
3915	6	0.1413
3916	9	0.0915
3917	6	0.2631
3918	8	0.0167
3919	5	0.0042
3920	8	0.0394
3921	3	0.0150
3922	2	0.0380
3923	2	0.1910
3924	2	0.1053
3925	7	0.1970
3926	0	0.1282
3927	1	0.1091
3928	6	0.0039
3929	6	0.2039
3930	8	0.0335
3931	6	0.1962
3932	8	0.0325
3933	7	0.1288
3934	4	0.0470
3935	7	0.0319
3936	6	0.0143
3937	4	0.3068
3938	4	0.1090
3939	8	0.1370
3940	3	0.0846
3941	6	0.0399
3942	2	0.1410
3943	9	0.2967
3944	7	0.0931
3945	8	0.1173
3946	8	0.0575
3947	5	0.1454
3948	7	0.0398
3949	4	0.0148
3950	6	0.0283
3951	4	0.0504
3952	3	0.1711
3953	3	0.1739
3954	4	0.0159
3955	5	0.1547
3956	7	0.0181
3957	1	0.6648
3958	9	0.0102
3959	9	0.1239
3960	6	0.1440
3961	3	0.0884
3962	1	0.2789
3963	3	0.2352
3964	2	0.1785
3965	0	0.3270
3966	0	0.0596
3967	3	0.0604
3968	2	0.1211
3969	2	0.1354
3970	8	0.1818
3971	5	0.0823
3972	9	0.1009
3973	5	0.2484
3974	7	0.0703
3975	6	0.0562
3976	2	0.0015
3977	0	0.0613
3978	9	0.0443
3979	3	0.0243
3980	1	0.0509
3981	1	0.0302
3982	8	0.0759
3983	7	0.0110
3984	2	0.3903
3985	8	0.0075
3986	8	0.0456
3987	6	0.1689
3988	9	0.0206
3989	7	0.1296
3990	6	0.0432
3991	1	0.2972
3992	3	0.0175
3993	4	0.0380
3994	5	0.1440
3995	5	0.1211
3996	1	0.1222
3997	9	0.5861
3998	2	0.1104
3999	1	0.0616
4000	6	0.2873
4001	5	0.0617
4002	3	0.0172
4003	2	0.0360
4004	3	0.5534
4005	0	0.0027
4006	3	0.0190
4007	9	0.1235
4008	3	0.0477
4009	0	0.1880
4010	1	0.0798
4011	5	0.0347
4012	2	0.0700
4013	2	0.0656
4014	1	0.0497
4015	9	0.1667
4016	3	0.0627
4017	2	0.1018
4018	6	0.0773
4019	9	0.3233
4020	5	0.3184
4021	9	0.2092
4022	1	0.3253
4023	5	0.0621
4024	3	0.0921
4025	3	0.0645
4026	1	0.1895
4027	7	0.0503
4028	3	0.0052
4029	8	0.0722
4030	4	0.1649
4031	3	0.1480
4032	2	0.0886
4033	4	0.2187
4034	1	0.0418
4035	8	0.1058
4036	2	0.1793
4037	5	0.0559
4038	7	0.0109
4039	8	0.0137
4040	7	0.0210
4041	5	0.1883
4042	0	0.0452
4043	2	0.0485
4044	4	0.0115
4045	8	0.1920
4046	9	0.0239
4047	6	0.0199
4048	7	0.0024
4049	0	0.2471
4050	3	0.2414
4051	5	0.1084
4052	7	0.0090
4053	0	0.0761
4054	1	0.3448
4055	6	0.2211
4056	1	0.0297
4057	7	0.0213
4058	6	0.3544
4059	5	0.0028
4060	0	0.0628
4061	8	0.4565
4062	6	0.0694
4063	1	0.0639
4064	5	0.0266
4065	3	0.2162
4066	1	0.2916
4067	5	0.2130
4068	0	0.0986
4069	4	0.0247
4070	5	0.0067
4071	1	0.1382
4072	3	0.1836
4073	9	0.2742
4074	8	0.0713
4075	9	0.2184
4076	9	0.1840
4077	8	0.1042
4078	3	0.0043
4079	1	0.1953
4080	2	0.0688
4081	7	0.0538
4082	4	0.0329
4083	2	0.0637
4084	9	0.1214
4085	6	0.0684
4086	7	0.1572
4087	2	0.0086
4088	6	0.0191
4089	0	0.0575
4090	6	0.3772
4091	3	0.1056
4092	8	0.0216
4093	2	0.0163
4094	2	0.0523
4095	0	0.0715
4096	8	0.1369
4097	9	0.0414
4098	0	0.0240
4099	8	0.2572
4100	9	0.0676
4101	4	0.1133
4102	2	0.1062
4103	7	0.2362
4104	8	0.1491
4105	3	0.0704
4106	7	0.1079
4107	1	0.0833
4108	8	0.0590
4109	7	0.0088
4110	8	0.1269
4111	5	0.1376
4112	4	0.0723
4113	0	0.0656
4114	7	0.2173
4115	3	0.1014
4116	3	0.1691
4117	3	0.1056
4118	4	0.0067
4119	5	0.0340
4120	8	0.2226
4121	7	0.0883
4122	5	0.2815
4123	1	0.0508
4124	3	0.1952
4125	4	0.0260
4126	5	0.0073
4127	9	0.0029
4128	5	0.0052
4129	5	0.0365
4130	9	0.2373
4131	9	0.0369
4132	7	0.0283
4133	9	0.0200
4134	3	0.0713
4135	4	0.0156
4136	3	0.0296
4137	7	0.2873
4138	1	0.2064
4139	3	0.0859
4140	7	0.1706
4141	7	0.0355
4142	8	0.1485
4143	3	0.0632
4144	8	0.1787
4145	7	0.1420
4146	7	0.1231
4147	0	0.0605
4148	9	0.0015
4149	6	0.0300
4150	5	0.0102
4151	4	0.2518
4152	3	0.0136
4153	8	0.0789
4154	9	0.0220
4155	1	0.1295
4156	0	0.2478
4157	0	0.2283
4158	6	0.0424
4159	3	0.0709
4160	1	0.0139
4161	2	0.2388
4162	8	0.0390
4163	3	0.1536
4164	3	0.4407
4165	0	0.1961
4166	0	0.0583
4167	7	0.0574
4168	5	0.1012
4169	9	0.0833
4170	8	0.0096
4171	2	0.1850
4172	0	0.0364
4173	7	0.1178
4174	6	0.0102
4175	1	0.1715
4176	2	0.0608
4177	7	0.0059
4178	7	0.0084
4179	8	0.0115
4180	0	0.2116
4181	9	0.0165
4182	3	0.1352
4183	5	0.2144
4184	3	0.0829
4185	4	0.0224
4186	6	0.1307
4187	0	0.1073
4188	0	0.1503
4189	3	0.1129
4190	8	0.0775
4191	4	0.0100
4192	9	0.0242
4193	1	0.1441
4194	2	0.4646
4195	8	0.0449
4196	8	0.1796
4197	5	0.0203
4198	5	0.0099
4199	0	0.2824
4200	6	0.0709
4201	1	0.0364
4202	2	0.0197
4203	9	0.0301
4204	9	0.0360
4205	9	0.1738
4206	8	0.0552
4207	9	0.1749
4208	6	0.0070
4209	5	0.2627
4210	0	0.0604
4211	2	0.2598
4212	2	0.1595
4213	1	0.1912
4214	8	0.0186
4215	7	0.0784
4216	6	0.2632
4217	8	0.2348
4218	1	0.1624
4219	1	0.0056
4220	0	0.0096
4221	8	0.2758
4222	5	0.1579
4223	7	0.0159
4224	8	0.0421
4225	0	0.2481
4226	7	0.0445
4227	8	0.0075
4228	1	0.2902
4229	9	0.0038
4230	1	0.1246
4231	5	0.1547
4232	6	0.0548
4233	6	0.1352
4234	2	0.1889
4235	7	0.0386
4236	9	0.1109
4237	2	0.0602
4238	4	0.0010
4239	5	0.0381
4240	3	0.1108
4241	2	0.0154
4242	0	0.0069
4243	2	0.0191
4244	0	0.0144
4245	2	0.0130
4246	8	0.1552
4247	9	0.0653
4248	2	0.0901
4249	2	0.0553
4250	4	0.0005
4251	7	0.0472
4252	6	0.4875
4253	8	0.0139
4254	0	0.0544
4255	4	0.0440
4256	0	0.1122
4257	4	0.0112
4258	7	0.1238
4259	2	0.1385
4260	8	0.0671
4261	8	0.1153
4262	2	0.1491
4263	1	0.0648
4264	3	0.0467
4265	8	0.1615
4266	3	0.1017
4267	1	0.0048
4268	6	0.4975
4269	1	0.1001
4270	4	0.0969
4271	9	0.0684
4272	2	0.0653
4273	5	0.0024
4274	1	0.2083
4275	7	0.0022
4276	3	0.1023
4277	7	0.0998
4278	4	0.1976
4279	1	0.1485
4280	2	0.5674
4281	5	0.0934
4282	6	0.1356
4283	6	0.0301
4284	7	0.1754
4285	8	0.0153
4286	4	0.2049
4287	6	0.1314
4288	3	0.0262
4289	7	0.0756
4290	1	0.0744
4291	5	0.0621
4292	1	0.0291
4293	0	0.0844
4294	1	0.0211
4295	3	0.0416
